order,file_path,thumbnail,width,height,capture_location,date,set_key
14,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0014.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0014.jpg,2048,3461,n/a,n/a,n/a
15,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0015.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0015.jpg,2048,3336,n/a,n/a,n/a
16,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0016.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0016.jpg,2048,3465,n/a,n/a,n/a
17,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0017.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0017.jpg,2048,3336,n/a,n/a,n/a
18,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0018.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0018.jpg,2048,3499,n/a,n/a,n/a
19,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0019.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0019.jpg,2048,3336,n/a,n/a,n/a
20,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0020.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0020.jpg,2048,3465,n/a,n/a,n/a
21,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0021.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0021.jpg,2048,3336,n/a,n/a,n/a
22,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0022.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0022.jpg,2048,3465,n/a,n/a,n/a
23,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0023.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0023.jpg,2048,3336,n/a,n/a,n/a
24,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0024.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0024.jpg,2048,3379,n/a,n/a,n/a
25,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0025.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0025.jpg,2048,3336,n/a,n/a,n/a
26,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0026.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0026.jpg,2048,3329,n/a,n/a,n/a
27,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0027.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0027.jpg,2048,3336,n/a,n/a,n/a
28,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0028.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0028.jpg,2048,3329,n/a,n/a,n/a
29,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0029.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0029.jpg,2048,3336,n/a,n/a,n/a
30,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0030.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0030.jpg,2048,3329,n/a,n/a,n/a
31,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0031.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0031.jpg,2048,3336,n/a,n/a,n/a
32,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0032.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0032.jpg,2048,3329,n/a,n/a,n/a
33,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0033.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0033.jpg,2048,3336,n/a,n/a,n/a
34,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0034.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0034.jpg,2048,3329,n/a,n/a,n/a
35,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0035.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0035.jpg,2048,3336,n/a,n/a,n/a
36,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0036.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0036.jpg,2048,3329,n/a,n/a,n/a
37,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0037.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0037.jpg,2048,3336,n/a,n/a,n/a
38,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0038.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0038.jpg,2048,3329,n/a,n/a,n/a
39,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0039.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0039.jpg,2048,3336,n/a,n/a,n/a
40,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0040.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0040.jpg,2048,3329,n/a,n/a,n/a
41,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0041.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0041.jpg,2048,3336,n/a,n/a,n/a
42,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0042.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0042.jpg,2048,3329,n/a,n/a,n/a
43,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0043.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0043.jpg,2048,3336,n/a,n/a,n/a
44,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0044.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0044.jpg,2048,3329,n/a,n/a,n/a
45,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0045.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0045.jpg,2048,3336,n/a,n/a,n/a
46,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0046.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0046.jpg,2048,3329,n/a,n/a,n/a
47,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0047.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0047.jpg,2048,3336,n/a,n/a,n/a
48,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0048.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0048.jpg,2048,3329,n/a,n/a,n/a
49,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0049.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0049.jpg,2048,3336,n/a,n/a,n/a
50,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0050.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0050.jpg,2048,3329,n/a,n/a,n/a
51,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0051.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0051.jpg,2048,3336,n/a,n/a,n/a
52,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0052.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0052.jpg,2048,3329,n/a,n/a,n/a
53,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0053.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0053.jpg,2048,3336,n/a,n/a,n/a
54,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0054.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0054.jpg,2048,3299,n/a,n/a,n/a
55,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0055.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0055.jpg,2048,3336,n/a,n/a,n/a
56,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0056.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0056.jpg,2048,3284,n/a,n/a,n/a
57,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0057.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0057.jpg,2048,3336,n/a,n/a,n/a
58,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0058.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0058.jpg,2048,3284,n/a,n/a,n/a
59,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0059.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0059.jpg,2048,3336,n/a,n/a,n/a
60,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0060.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0060.jpg,2048,3284,n/a,n/a,n/a
61,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0061.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0061.jpg,2048,3336,n/a,n/a,n/a
62,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0062.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0062.jpg,2048,3284,n/a,n/a,n/a
63,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0063.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0063.jpg,2048,3336,n/a,n/a,n/a
64,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0064.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0064.jpg,2048,3284,n/a,n/a,n/a
65,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0065.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0065.jpg,2048,3336,n/a,n/a,n/a
66,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0066.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0066.jpg,2048,3284,n/a,n/a,n/a
67,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0067.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0067.jpg,2048,3336,n/a,n/a,n/a
68,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0068.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0068.jpg,2048,3284,n/a,n/a,n/a
69,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0069.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0069.jpg,2048,3336,n/a,n/a,n/a
70,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0070.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0070.jpg,2048,3284,n/a,n/a,n/a
71,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0071.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0071.jpg,2048,3336,n/a,n/a,n/a
72,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0072.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0072.jpg,2048,3284,n/a,n/a,n/a
73,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0073.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0073.jpg,2048,3336,n/a,n/a,n/a
74,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0074.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0074.jpg,2048,3284,n/a,n/a,n/a
75,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0075.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0075.jpg,2048,3336,n/a,n/a,n/a
76,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0076.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0076.jpg,2048,3284,n/a,n/a,n/a
77,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0077.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0077.jpg,2048,3336,n/a,n/a,n/a
78,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0078.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0078.jpg,2048,3284,n/a,n/a,n/a
79,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0079.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0079.jpg,2048,3336,n/a,n/a,n/a
80,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0080.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0080.jpg,2048,3284,n/a,n/a,n/a
81,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0081.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0081.jpg,2048,3336,n/a,n/a,n/a
82,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0082.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0082.jpg,2048,3284,n/a,n/a,n/a
83,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0083.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0083.jpg,2048,3336,n/a,n/a,n/a
84,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0084.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0084.jpg,2048,3284,n/a,n/a,n/a
85,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0085.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0085.jpg,2048,3336,n/a,n/a,n/a
86,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0086.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0086.jpg,2048,3284,n/a,n/a,n/a
87,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0087.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0087.jpg,2048,3336,n/a,n/a,n/a
88,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0088.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0088.jpg,2048,3284,n/a,n/a,n/a
89,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0089.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0089.jpg,2048,3336,n/a,n/a,n/a
90,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0090.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0090.jpg,2048,3284,n/a,n/a,n/a
91,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0091.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0091.jpg,2048,3336,n/a,n/a,n/a
92,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0092.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0092.jpg,2048,3284,n/a,n/a,n/a
93,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0093.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0093.jpg,2048,3336,n/a,n/a,n/a
94,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0094.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0094.jpg,2048,3284,n/a,n/a,n/a
95,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0095.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0095.jpg,2048,3336,n/a,n/a,n/a
96,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0096.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0096.jpg,2048,3284,n/a,n/a,n/a
97,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0097.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0097.jpg,2048,3336,n/a,n/a,n/a
98,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0098.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0098.jpg,2048,3284,n/a,n/a,n/a
99,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0099.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0099.jpg,2048,3336,n/a,n/a,n/a
100,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0100.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0100.jpg,2048,3284,n/a,n/a,n/a
101,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0101.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0101.jpg,2048,3336,n/a,n/a,n/a
102,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0102.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0102.jpg,2048,3284,n/a,n/a,n/a
103,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0103.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0103.jpg,2048,3336,n/a,n/a,n/a
104,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0104.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0104.jpg,2048,3284,n/a,n/a,n/a
105,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0105.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0105.jpg,2048,3336,n/a,n/a,n/a
106,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0106.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0106.jpg,2048,3284,n/a,n/a,n/a
107,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0107.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0107.jpg,2048,3502,n/a,n/a,n/a
